Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
174181,CC1CN(CCO1)C2=CC(=O)c3ccc4ccccc4c3O2,CHEMBL435507,5.62,CHEMBL4005,PI3-kinase p110-alpha subunit,2.4
174182,COC[C@H]1OC(=O)c2coc3C(=O)C4=C([C@@H](C[C@@]5(C)[C@H]4CCC5=O)OC(=O)C)[C@]1(C)c23,CHEMBL428496,6.92,CHEMBL4005,PI3-kinase p110-alpha subunit,120.0
174183,O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCOCC4,CHEMBL98350,5.22,CHEMBL4005,PI3-kinase p110-alpha subunit,6.0
174185,O=C1C=C(Oc2c1ccc3ccccc23)N4CCOCC4,CHEMBL104468,4.89,CHEMBL4005,PI3-kinase p110-alpha subunit,13.0
174188,O=C1C=C(Oc2c1cccc2c3cccc4c5ccccc5sc34)N6CCOCC6,CHEMBL188678,5.3,CHEMBL4005,PI3-kinase p110-alpha subunit,5.0
174190,Oc1cc(F)ccc1c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL379156,6.03,CHEMBL4005,PI3-kinase p110-alpha subunit,940.0
174192,Oc1ccc(cc1c2oc(\C=C\3/SC(=S)NC3=O)cc2)[N+](=O)[O-],CHEMBL437688,6.22,CHEMBL4005,PI3-kinase p110-alpha subunit,0.6
174193,Oc1c(F)cc(F)cc1c2ccc(\C=C\3/SC(=O)NC3=O)s2,CHEMBL209159,6.47,CHEMBL4005,PI3-kinase p110-alpha subunit,340.0
174194,Oc1ccc(c(F)c1)c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL211068,6.0,CHEMBL4005,PI3-kinase p110-alpha subunit,1000.0
174195,OC(=O)c1ccc(O)c(c1)c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL208696,5.87,CHEMBL4005,PI3-kinase p110-alpha subunit,1350.0
174196,Oc1c(cccc1[N+](=O)[O-])c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL210991,5.9,CHEMBL4005,PI3-kinase p110-alpha subunit,1250.0
174197,Oc1ccc(O)c(c1)c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL211819,7.0,CHEMBL4005,PI3-kinase p110-alpha subunit,100.0
174198,Cc1ccc(O)c(c1)c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL377104,6.3,CHEMBL4005,PI3-kinase p110-alpha subunit,500.0
174199,Oc1ccc(OC(F)(F)F)cc1c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL211768,6.22,CHEMBL4005,PI3-kinase p110-alpha subunit,600.0
174200,Oc1ccc(cc1c2oc(\C=C\3/SC(=O)NC3=O)cc2)C#N,CHEMBL378999,6.66,CHEMBL4005,PI3-kinase p110-alpha subunit,220.0
174201,Oc1ccc(Cl)cc1c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL212119,6.26,CHEMBL4005,PI3-kinase p110-alpha subunit,545.0
174202,Oc1ccc(F)cc1c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL377175,6.34,CHEMBL4005,PI3-kinase p110-alpha subunit,455.0
174203,COC(=O)c1ccc(c(O)c1)c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL377152,6.68,CHEMBL4005,PI3-kinase p110-alpha subunit,210.0
174204,Oc1ccc(c(O)c1)c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL211173,6.72,CHEMBL4005,PI3-kinase p110-alpha subunit,190.0
174205,O=C1NC(=O)\C(=C\c2oc(cc2)c3cccnc3)\S1,CHEMBL376984,6.2,CHEMBL4005,PI3-kinase p110-alpha subunit,630.0
174206,O=C1NC(=O)\C(=C\c2oc(cc2)c3ccccn3)\S1,CHEMBL378528,6.73,CHEMBL4005,PI3-kinase p110-alpha subunit,185.0
174207,O=C1NC(=O)\C(=C\c2oc(cc2)c3ccc4OCOc4c3)\S1,CHEMBL209193,4.7,CHEMBL4005,PI3-kinase p110-alpha subunit,20000.0
174208,Oc1ccc(cc1)c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL211759,5.44,CHEMBL4005,PI3-kinase p110-alpha subunit,3600.0
174209,Oc1cccc(c1)c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL208662,5.75,CHEMBL4005,PI3-kinase p110-alpha subunit,1800.0
174210,Oc1ccccc1c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL208652,6.48,CHEMBL4005,PI3-kinase p110-alpha subunit,330.0
174212,Cl.OC(=O)COc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,CHEMBL534951,7.62,CHEMBL4005,PI3-kinase p110-alpha subunit,0.024
174213,Cl.Cl.C(CN1CCSCC1)Oc2cccc(c2)c3nc(N4CCOCC4)c5oc6ncccc6c5n3,CHEMBL3215760,7.1,CHEMBL4005,PI3-kinase p110-alpha subunit,0.079
174214,Cl.Cl.C(CN1CCOCC1)Oc2cccc(c2)c3nc(N4CCOCC4)c5oc6ncccc6c5n3,CHEMBL3216006,7.8,CHEMBL4005,PI3-kinase p110-alpha subunit,0.016
174215,Cl.Cl.C(CN1CCCCC1)Oc2cccc(c2)c3nc(N4CCOCC4)c5oc6ncccc6c5n3,CHEMBL3216005,6.77,CHEMBL4005,PI3-kinase p110-alpha subunit,0.17
174216,Cl.COc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,CHEMBL537877,7.0,CHEMBL4005,PI3-kinase p110-alpha subunit,0.1
174217,Cl.Cl.Nc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,CHEMBL3216649,6.85,CHEMBL4005,PI3-kinase p110-alpha subunit,0.14
174218,Cl.Oc1ccc(cc1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,CHEMBL541906,7.58,CHEMBL4005,PI3-kinase p110-alpha subunit,0.026
174219,Cl.Oc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,CHEMBL538346,8.44,CHEMBL4005,PI3-kinase p110-alpha subunit,0.0036
174220,Oc1ccccc1c2nc(N3CCOCC3)c4oc5ncccc5c4n2,CHEMBL390623,6.4,CHEMBL4005,PI3-kinase p110-alpha subunit,0.4
174221,Cl.C1CN(CCO1)c2ncnc3c4ccccc4sc23,CHEMBL541647,5.62,CHEMBL4005,PI3-kinase p110-alpha subunit,2.4
174222,C1CN(CCO1)c2nc(nc3c2oc4ncccc34)c5ccccc5,CHEMBL388480,6.8,CHEMBL4005,PI3-kinase p110-alpha subunit,0.16
174223,C1CN(CCO1)c2nc(nc3c4cccnc4sc23)c5ccccc5,CHEMBL230239,5.77,CHEMBL4005,PI3-kinase p110-alpha subunit,1.7
174224,C1CN(CCO1)c2ncnc3c2oc4ncccc34,CHEMBL230131,6.25,CHEMBL4005,PI3-kinase p110-alpha subunit,0.56
174225,C1CN(CCO1)c2ncnc3c4cccnc4sc23,CHEMBL390850,5.85,CHEMBL4005,PI3-kinase p110-alpha subunit,1.4
174226,Cl.Oc1cccc(c1)c2nc(N3CCOCC3)c4sccc4n2,CHEMBL541643,8.6,CHEMBL4005,PI3-kinase p110-alpha subunit,0.0025
174227,Nc1nc(N)c2nc(c3cccc(O)c3)c(nc2n1)c4cccc(O)c4,CHEMBL230011,5.89,CHEMBL4005,PI3-kinase p110-alpha subunit,1300.0
174228,CN(\N=C\c1cnc2ccc(Br)cn12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],CHEMBL393525,8.11,CHEMBL4005,PI3-kinase p110-alpha subunit,0.0078
174229,CN(\N=C\c1cnc2ccccn12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],CHEMBL239050,6.07,CHEMBL4005,PI3-kinase p110-alpha subunit,0.86
174230,CN(\N=C\c1cncc2ccc(Br)cc12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],CHEMBL240336,5.66,CHEMBL4005,PI3-kinase p110-alpha subunit,2.2
174231,CN(\N=C\c1cncc2ccccc12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],CHEMBL240335,6.1,CHEMBL4005,PI3-kinase p110-alpha subunit,0.8
174232,CN(\N=C\c1ccnc2ccccc12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],CHEMBL393747,5.64,CHEMBL4005,PI3-kinase p110-alpha subunit,2.3
174233,CN(\N=C\c1onc2ccccc12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],CHEMBL392070,5.3,CHEMBL4005,PI3-kinase p110-alpha subunit,5.0
174234,N#CCc1ccc(cc1)n2cnc3cnc4ccc(cc4c23)C#Cc5cccnc5,CHEMBL272265,7.19,CHEMBL4005,PI3-kinase p110-alpha subunit,64.0
174235,CN1C(=O)N(c2ccc(cc2)C(C)(C)C#N)c3c1cnc4ccc(cc34)C#Cc5cccnc5,CHEMBL255592,7.14,CHEMBL4005,PI3-kinase p110-alpha subunit,72.0
174236,CC(C#N)c1ccc(cc1)n2c(C)nc3cnc4ccc(cc4c23)C#Cc5cccnc5,CHEMBL270638,7.25,CHEMBL4005,PI3-kinase p110-alpha subunit,56.0
174237,CCN(CC)\C=C/1\C(=O)O[C@H](COC)[C@]2(C)C3=C([C@@H]4CC[C@H](O)[C@@]4(C)C[C@H]3OC(=O)C)C(=O)C(=C12)O,CHEMBL272197,6.42,CHEMBL4005,PI3-kinase p110-alpha subunit,0.382
174238,COC[C@H]1OC(=O)\C(=C\N2CCCCC2)\C3=C(O)C(=O)C4=C([C@@H](C[C@]5(C)[C@@H](O)CC[C@@H]45)OC(=O)C)[C@@]13C,CHEMBL270039,6.98,CHEMBL4005,PI3-kinase p110-alpha subunit,0.104
174239,COC[C@H]1OC(=O)\C(=C\N2CCC(=O)CC2)\C3=C(O)C(=O)C4=C([C@@H](C[C@]5(C)[C@@H](O)CC[C@@H]45)OC(=O)C)[C@@]13C,CHEMBL260313,7.22,CHEMBL4005,PI3-kinase p110-alpha subunit,0.06
