Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
10481,Oc1cc(F)ccc1c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL379156,4.7,CHEMBL3145,PI3-kinase p110-beta subunit,20000.0
10482,COC[C@H]1OC(=O)c2coc3C(=O)C4=C([C@@H](C[C@@]5(C)[C@H]4CCC5=O)OC(=O)C)[C@]1(C)c23,CHEMBL428496,8.0,CHEMBL3145,PI3-kinase p110-beta subunit,10.0
10483,O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCOCC4,CHEMBL98350,6.51,CHEMBL3145,PI3-kinase p110-beta subunit,306.0
10484,Oc1ccccc1c2oc(\C=C\3/SC(=O)NC3=O)cc2,CHEMBL208652,4.7,CHEMBL3145,PI3-kinase p110-beta subunit,20000.0
10486,Cl.Cc1ccc(cc1S(=O)(=O)c2nc(cs2)c3cnc4ccc(Cl)cn34)[N+](=O)[O-],CHEMBL541133,6.77,CHEMBL3145,PI3-kinase p110-beta subunit,0.17
10488,Cl.Oc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,CHEMBL538346,8.52,CHEMBL3145,PI3-kinase p110-beta subunit,0.003
10489,Cl.Oc1cccc(c1)c2nc(N3CCOCC3)c4sccc4n2,CHEMBL541643,7.8,CHEMBL3145,PI3-kinase p110-beta subunit,0.016
10490,Cl.CN(\N=C\c1cnc2ccc(Br)cn12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],CHEMBL556399,6.07,CHEMBL3145,PI3-kinase p110-beta subunit,0.85
10494,Nc1nc(N)c2nc(c3cccc(O)c3)c(nc2n1)c4cccc(O)c4,CHEMBL230011,5.92,CHEMBL3145,PI3-kinase p110-beta subunit,1200.0
10495,CN(\N=C\c1cnc2ccc(Br)cn12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],CHEMBL393525,6.47,CHEMBL3145,PI3-kinase p110-beta subunit,0.34
10496,N#CCc1ccc(cc1)n2cnc3cnc4ccc(cc4c23)C#Cc5cccnc5,CHEMBL272265,6.37,CHEMBL3145,PI3-kinase p110-beta subunit,432.0
10497,CN1C(=O)N(c2ccc(cc2)C(C)(C)C#N)c3c1cnc4ccc(cc34)C#Cc5cccnc5,CHEMBL255592,5.63,CHEMBL3145,PI3-kinase p110-beta subunit,2336.0
10498,CC(C#N)c1ccc(cc1)n2c(C)nc3cnc4ccc(cc4c23)C#Cc5cccnc5,CHEMBL270638,6.35,CHEMBL3145,PI3-kinase p110-beta subunit,446.0
